0 -33.83593060123556 0.0 789.7724750972898, 1 46.270556310953424 -95.91809715365315 835.2105452155706, 2 391.56973605422013 61.34900231961031 718.2908775848514, 3 125.47340655313103 -99.94906245518716 676.4359690315613, 6 -117.83874543323766 95.91729383551183 742.2308199238665, 7 -15.664653549505005 91.96771937721918 358.27964071042106, 8 -52.414791444505525 -29.194005469653405 -23.39217880833894, 12 -185.43071393864886 -14.430761626209936 999.5781708122694, 13 -269.453636921973 21.40852291585712 1239.127671738582, 14 -192.46820666694316 67.80372887117396 1315.1602006014732, 15 -186.6364773676464 81.7116542501436 1442.989418829215, 17 -342.5271595266196 98.22090767171868 1152.605514334342, 18 -301.8461172863915 155.56783158092645 876.6505678307291, 19 -387.0660905666364 237.25152126906733 696.9499834873326, 25 -155.60867472700687 -88.40813305387803 1251.245434890311, 26 67.81540380144338 -261.0541487380848 1212.3900774918461, 27 215.17494757601418 -236.00374228321306 1108.1281329933256, 
0 -33.84427110054759 0.0 789.7454694724519, 1 46.24296969192316 -99.20725912104335 835.2487731047222, 2 390.40532816105286 48.27390759922957 718.8292307909879, 3 131.86096187638 -101.13023888321673 676.4485487315642, 6 -117.96244430017101 99.20645370543676 742.0659087057472, 7 -15.670815821604144 92.56863534837582 358.06679868633, 8 -52.466614560583785 -26.24754645360963 -24.406071721349576, 12 -189.77841672354168 -8.709517372109467 999.7155660897758, 13 -269.8894568021119 26.92020317892701 1239.6772682924268, 14 -191.56057120019682 68.83011163887481 1313.7215629510897, 15 -184.66617250472592 82.24494478532074 1440.2505478230144, 17 -330.4285478300461 106.4355885921323 1153.1757507724317, 18 -302.515265473639 163.7537524792817 876.6002919514686, 19 -387.41468403718295 240.02245082122658 696.7677195631318, 25 -161.92054222050496 -85.34371519480011 1245.3813167563242, 26 67.68472421108997 -258.1388174675291 1212.7114061701866, 27 174.41127873233398 -232.67645289978788 1108.3642203469972, 
0 -33.842744352141835 0.0 791.2804469236789, 1 46.51934742226779 -75.71658442243432 836.3958193583876, 2 392.88998708425584 74.22215318278563 725.4172523237529, 3 426.92952034009176 -23.03912153173627 748.3006465791805, 6 -117.28116900397245 75.71593022365123 744.5041962944803, 7 -15.638488285542001 77.50450198734835 361.6134668737724, 8 -52.431829859826756 -28.94322179253814 -22.220449854940853, 12 -182.28300897908517 -20.32394917589444 995.7554659261236, 13 -254.6025095865469 4.125984190440931 1239.2373623660992, 14 -185.04115401710766 39.51453541388838 1315.7001034550854, 15 -177.97485999480293 48.9443506224284 1444.0958341845314, 17 -321.2306085426486 70.46583077980004 1152.5196784255465, 18 -299.4867055536435 122.25527709884587 878.3578742290204, 19 -384.0746188817082 203.65706264651965 700.0441241527651, 25 -161.8938803329937 -86.18969417637265 1240.7804232434487, 26 26.88123784189818 -222.1109681038447 1217.2445092367602, 27 170.01985983951752 -194.9275852820661 1112.3896339376456, 
0 -36.97903266097912 0.0 795.1618142521111, 1 40.987369125017665 -21.777005760376724 842.3670229706391, 2 389.86563553615895 109.1296386380181 724.6925693007486, 3 738.5823134322353 82.86289080550765 821.7494462045775, 6 -115.79680716198747 21.776738443520216 747.4461528954345, 7 -15.49242809194832 39.074724681016875 367.4009119259657, 8 -58.39113122584279 -22.901213393794677 -22.953290890291328, 12 -181.64244871137788 -21.64912358527601 995.883217715182, 13 -246.0466801067963 -16.467567576370627 1237.9922780546522, 14 -197.41338741756226 6.196774156259064 1318.9385951676295, 15 -182.0955692621809 8.129188728578894 1442.7144816491386, 17 -303.3383144646008 2.183998689762049 1174.0551633597622, 18 -291.78457875686223 15.895358588006111 879.6875669188066, 19 -374.08448214042994 93.96459269169424 706.0185194904935, 25 -163.63539360190975 -47.0235276944332 1244.8930635689157, 26 15.745397428702654 -90.41162666425892 1216.8214776638063, 27 133.91613189896677 -43.234671338291875 1127.462639739838, 
0 -40.21575446986469 0.0 811.4795097446221, 1 34.40709581267873 -60.57469312999512 856.1394266210716, 2 347.6085899387845 65.86129167768046 727.2375269297829, 3 637.75653094127 48.55648551909482 823.1173206890851, 6 -117.11474424923475 60.57425945195382 765.4885026363324, 7 -15.603621109640658 65.3691712151451 364.46234466082274, 8 -58.79097005095843 -6.578036232620747 -26.614060437337457, 12 -193.9286014268447 -3.8108901395693806 997.4345194623108, 13 -241.3994360056225 20.11990225236117 1247.3429215602055, 14 -178.6168322230939 34.863225301115065 1321.7720701519302, 15 -178.90854819776357 34.92011346716704 1443.5022990649818, 17 -291.2258381070294 93.45590100999546 1187.5217252787684, 18 -190.43406948043165 181.627922365767 953.7320894774957, 19 -141.41245089232189 218.70778082859638 948.6092364177226, 25 -169.17619541068586 -61.59268116008003 1232.4756009429389, 26 -8.468679293185586 -200.47578724834062 1161.237815124818, 27 122.89324239322106 -182.54222434387896 1120.7709781013496, 
0 -43.361215010711874 0.0 820.9178891710001, 1 27.976493493698985 -78.98642818473898 868.5924328979031, 2 334.21134687544526 62.63165457779216 727.5609703908987, 3 643.4017599443592 88.11997674474667 822.4407063274788, 6 -117.53852130354925 78.98591548887778 771.3874249542584, 7 -15.573736795784733 61.28553230859934 365.5530343429908, 8 -58.66722756330834 -13.295561368997369 -24.088764273766174, 12 -200.4727388123294 -4.07088676064275 1010.733925958175, 13 -240.947259319194 22.409574071960932 1260.0164157090583, 14 -169.2080878921793 35.515383303173834 1337.6211518681737, 15 -175.2238692541353 35.791855136167 1458.6281082545834, 17 -279.94682787698173 119.99237483233154 1189.492190203823, 18 -77.86060908959463 241.0109121705855 1029.6393092463193, 19 103.29370958502062 238.15788940027224 1197.6556332887699, 25 -168.34486627138315 -78.6106242753556 1230.774335083195, 26 -14.35762891079566 -221.21683138240996 1141.8887886559546, 27 104.60739488686718 -196.55350735322963 1119.795775894588, 
0 -43.25882102877557 0.0 821.2920172877236, 1 28.02187008444803 -63.3305992531347 868.6986564136089, 2 322.80222010717296 89.266666026515 727.3563312510362, 3 697.4613468350981 114.24306159210506 725.8732332687522, 6 -116.81089909813232 63.330177223973706 772.4014883198333, 7 -21.49197853580555 39.46812194207746 375.79752583212314, 8 -58.246214730397675 -33.18237340601476 -17.129340501069237, 12 -185.72235082833907 -9.31036666049993 1012.1489743744283, 13 -232.59139299853274 8.822804396821383 1258.29085940972, 14 -167.32086913372135 23.567060816805537 1338.3003032634722, 15 -171.244237487615 23.522011920189556 1458.299181850416, 17 -271.1769010243468 94.85969203821038 1199.9404084911216, 18 36.91014627338451 213.26908704860284 1103.2014329565375, 19 102.04851141951686 196.9780261116215 1194.2571967275758, 25 -168.11106432036573 -75.44484670654816 1230.4243889683275, 26 -20.237859625992893 -204.20532155831222 1118.9979794013543, 27 105.07383759813072 -170.5510677523926 1120.5600667119825, 
0 -46.42551189003628 0.0 821.5194038391048, 1 22.04296146511216 -74.17201204040889 868.9716561909671, 2 322.2845812670612 76.67829257103536 727.8795136673318, 3 645.1862860139815 103.09216810189695 726.3336682792957, 6 -117.44863771980114 74.1714996165977 772.331047760704, 7 -21.88269621232296 42.65025438427652 374.89657578889125, 8 -58.36158640550172 -37.00313781571188 -17.265626378970296, 12 -147.93456389544423 -6.95507692549306 1018.4140723038425, 13 -184.6961879817373 12.35644695859257 1266.3225883310429, 14 -113.76417740654338 28.02439841582512 1347.7221562118839, 15 -117.08579527092245 27.29745222234898 1469.326492417938, 17 -272.5000572672973 108.76140871901046 1201.6337417416316, 18 30.09725494947405 238.1159718645962 1104.9256052717283, 19 136.0073204092341 222.46445762458006 1203.3162188368376, 25 -168.1343863429922 -82.30180118218772 1230.5779801638168, 26 -43.96199022373084 -219.79339449315384 1100.7723049131569, 27 92.51460798178138 -198.6281936340762 1119.8880470803674, 
0 -49.654510673840846 0.0 822.0056521526494, 1 22.160340941344664 -62.544803788229665 869.4693272111887, 2 315.68860644068303 62.80358381334162 728.7418076083111, 3 639.0928814674035 54.78645572643579 576.1561717291306, 6 -123.7261799249108 62.54436415744208 773.0745757579183, 7 -21.905251434143263 35.51908177819429 375.5123754420051, 8 -58.60305846949887 -30.82124050606845 -20.178537082624302, 12 -149.8976943373471 14.466079277835675 1024.1827583824654, 13 -171.93255363785497 37.39647696000145 1270.2198189246017, 14 -115.10131240381196 31.71063549228077 1343.8285481758135, 15 -120.88558839755002 38.99248010296257 1466.9456822907036, 17 -125.42362821110812 120.33617739705613 1203.8595260540742, 18 30.039453736650792 220.03295114478576 1092.0671905284353, 19 134.81289023952922 175.5433773894523 1194.80159048359, 25 -181.99775623659448 -51.06113675180305 1246.8756664987675, 26 -44.054911874266196 -220.70850669375693 1089.966775810739, 27 104.07130330314207 -221.59474812955654 1131.4288556968559, 
0 -46.56754503779683 0.0 822.8044844312178, 1 28.44603988594369 -48.157089124543084 870.161842746611, 2 317.06289339154415 76.92925171871002 728.8751823455938, 3 643.8546200452577 81.43290037872967 574.611461413898, 6 -123.39568379649253 48.15673579780947 774.3168755737754, 7 -34.264840870801 22.09321759911161 377.8191603931622, 8 -64.50567418430927 -33.08889726870984 -19.563125813883858, 12 -146.22415809636428 21.569719034165118 1026.226715342599, 13 -165.63966735132064 43.73553229469647 1272.041410163054, 14 -114.71753145261737 28.779435410043476 1344.3168103149408, 15 -118.03026829609917 37.88944177217307 1467.8032723850647, 17 -80.24523035659782 112.5757877917608 1210.6955392508398, 18 29.864492661799964 191.7926350369678 1091.8627049875518, 19 139.85260249339038 139.75683953071163 1193.450975745502, 25 -201.8246443234737 -31.538106560662484 1249.8610060545607, 26 -50.21796245831529 -196.8339775750643 1080.389023549038, 27 104.52319224381306 -208.5001284163294 1133.3126966771579, 
0 -43.449925355662316 0.0 816.9676920465391, 1 28.37783485087901 -64.88802956477181 858.6613144415425, 2 310.115270467066 63.15772715461482 729.2500037906967, 3 617.739221909527 71.03009127630514 543.4685736391823, 6 -117.62323479889356 64.88756613838673 773.9461572158095, 7 -40.56026572771208 26.535813717898392 376.8948056199848, 8 -64.5950291171933 -35.29512403375344 -20.12918270947921, 12 -143.17412150405974 23.027200227987635 1033.3866024886252, 13 -159.37868970303444 44.97811228589579 1280.7454893279191, 14 -99.82212411484221 28.07195493076727 1352.5793330616395, 15 -104.98652145182656 37.11161690195267 1478.2579015268348, 17 -74.26988316254186 129.57025369506664 1219.6796496025015, 18 17.0927841167922 215.7755684085411 1080.4108586965856, 19 140.77226083054424 159.31052236233216 1195.9747045374102, 25 -207.57701511209345 -48.545811517634206 1249.6372853686764, 26 -55.70440913780849 -240.6352249723002 1067.6481042354985, 27 121.16748085576843 -245.36340983213634 1155.659226367838, 
0 -46.64347361235884 0.0 821.076954745105, 1 28.449878893705936 -77.69036391506734 865.8609627228288, 2 296.18985713873406 40.53073844930989 718.5147295459733, 3 532.3509183305413 46.85650057569083 527.3485089127685, 6 -124.67571201860486 77.68974590795817 774.5842590240948, 7 -40.832214298591836 28.542362224674676 376.8825542621955, 8 -64.61687025303328 -40.20268965494344 -19.316040411611652, 12 -148.7988113363959 26.25285781740019 1034.342873012329, 13 -159.46855628878012 50.07954971556708 1282.5844875830273, 14 -91.12792148935489 34.93465068756616 1349.7368601781857, 15 -92.79573562410712 44.639337939113396 1475.523550045159, 17 -74.55510119917768 146.66530194157832 1229.2046343299612, 18 10.505493018126755 243.1160501211036 1082.8742589360008, 19 141.93857018464712 184.58548877957816 1199.2827951753638, 25 -207.50203719862466 -56.19598981905749 1256.6613428007975, 26 -67.06104616350024 -260.78908708972665 1044.346442571583, 27 120.97739334295481 -257.1594764985848 1156.3505557112376, 
0 -46.79473791552403 0.0 822.1480124442497, 1 28.363695133707157 -78.72779704943714 866.9843863200198, 2 277.67875382762054 41.7284519449619 687.4295377786862, 3 489.61711195149314 57.46591899714133 488.3293687673721, 6 -124.93409562260592 78.72712858776974 775.5785760854252, 7 -46.938381230785744 24.317083252003457 377.8833749920034, 8 -64.58555714429104 -47.84907099549963 -17.64924219603256, 12 -144.42182607801493 25.09887041272497 1035.7326640414383, 13 -152.65817842974994 49.769345309206 1284.3220629248376, 14 -81.19360410632302 35.46505716119295 1350.6291886847473, 15 -78.88587323521541 46.19376135526724 1476.8939503999063, 17 -74.58806348291854 148.05544673521564 1230.9997748098012, 18 10.535138256283481 248.93203927812525 1084.6291496259016, 19 142.39921216811896 191.19741190646866 1201.3799421574415, 25 -207.67888858736436 -58.54670940734957 1264.4474040278435, 26 -67.00931603922758 -269.08033959305743 1039.5270988997324, 27 120.98879467602227 -265.10118341196556 1163.123824184039, 
0 -46.946412597747894 0.0 816.2724473819204, 1 28.184180802622226 -78.53416210934277 855.1141943040637, 2 245.90756610751995 40.21759997412326 687.7884209718372, 3 444.78785784675654 51.8573562420937 450.6274928453449, 6 -125.04930683376357 78.53344246225134 775.9469338550914, 7 -47.182935144714556 23.050907779443634 377.9099226080531, 8 -64.61958012988345 -49.59785975789342 -17.646673324148765, 12 -140.0799299034948 23.29412043385323 1036.779042264217, 13 -145.85846629130828 46.61003260947458 1285.525845891641, 14 -72.98789230701357 32.081397952007826 1350.0864560248708, 15 -69.01544818591097 42.096023368419026 1476.07088977898, 17 -74.59311028625667 145.98678290356875 1238.0021158141776, 18 10.549856892662177 250.7462338775515 1085.3667311282413, 19 142.61055929863633 193.35160456581605 1202.3062482409582, 25 -207.66796327829766 -62.57221496365908 1264.9184295045125, 26 -66.91245395184912 -278.0825669591204 1039.8257578577284, 27 120.59432617071532 -278.0193230840817 1157.2662243408488, 
0 -47.02197452345561 0.0 816.2436032924084, 1 28.366530503251692 -56.26048701451651 854.8214418120632, 2 222.07890952554604 67.55921726651057 666.9998039701524, 3 397.19970223562206 86.52186600866189 420.75639581734134, 6 -124.54254186019996 56.25989516077634 776.6018520462645, 7 -59.50953893269881 11.564680658925369 378.97796411524723, 8 -58.635070838185214 -60.865729507423964 -9.747445136227952, 12 -137.04217619862254 20.19727195177623 1037.2788183935374, 13 -138.58640730391974 42.53030919448662 1285.787180441399, 14 -74.28078341892339 33.52476713763153 1349.7092955518365, 15 -62.38750386535126 43.13784021576322 1473.6702252673726, 17 -74.25691638437964 124.06108118775995 1236.7641831974122, 18 10.49735704735169 235.89391387657724 1084.93955115394, 19 142.83211879589734 196.56984349557598 1202.6862470734804, 25 -183.93813701165865 -43.42764373715505 1267.0007273004749, 26 -68.21105887621543 -208.82746364648975 1042.4428492985464, 27 74.80119300636302 -240.3238856657891 1035.3645275923925, 
0 -62.66400273229005 0.0 816.424640685288, 1 -2.610575818236997 -54.13299664740818 854.9513813359792, 2 196.09022515082805 63.51329710680762 641.9118526882369, 3 346.2948335083122 92.93602574715737 407.09788685816835, 6 -124.34187835910431 54.132413034809105 776.8748351697255, 7 -65.60012236624667 5.980796343065791 379.9376209313589, 8 -58.552572465229886 -63.92311600315949 -8.513507833165704, 12 -128.73227313391158 22.346842506496195 1036.8268052907063, 13 -123.33153652845333 44.72450351659894 1286.1346633357125, 14 -58.55424311297931 34.959434759632764 1348.378146567674, 15 -43.60349589710273 45.68449441452354 1472.1838176000088, 17 -68.09224501744896 125.07810021911138 1243.267759069481, 18 10.501046637346123 237.7638955497002 1085.1778246710146, 19 143.1232664657799 205.50234912089238 1203.392135044806, 25 -165.40029000238155 -40.298453140385405 1267.4189101112956, 26 -62.41133925559804 -202.20365497930948 1037.0913886317805, 27 74.96306272199003 -231.84903019903544 1030.059256675432, 
0 -72.03182258467963 0.0 804.1231131263413, 1 -21.319905334652198 -45.5934560182087 830.195028447793, 2 138.7365012224406 64.18997646955083 642.1867478700171, 3 282.38485879530356 108.4997000491473 405.5683112702401, 6 -123.89418563617244 45.592926054206046 777.4773797568611, 7 -65.61260051862503 0.6029506265041817 381.0274917863561, 8 -58.44074318313219 -64.54233537725403 -7.845658146535925, 12 -134.21047414484852 20.071639993534774 1036.5224746145564, 13 -121.81787058333035 39.676927066943094 1287.100207092487, 14 -58.99686684688352 26.045892079440726 1348.211219761854, 15 -41.98756910439297 35.263604668770256 1471.3987468741343, 17 -67.78180958106485 115.27880303730359 1242.794424187404, 18 17.214204074554015 226.85902839343424 1084.936422370841, 19 142.73174291443445 196.2813912639116 1202.900650936183, 25 -152.72041269272086 -38.845837534730364 1267.7220448859923, 26 -62.37183938506868 -196.06196024204596 1037.525862198354, 27 74.85037255256941 -236.6238723913205 994.4517786131867, 
0 -81.52122573352258 0.0 801.5513447514406, 1 -33.76221981618241 -53.108688905978575 824.751428038549, 2 138.40313392987227 54.56348795324411 636.8162220217546, 3 281.4307668956146 94.75899542446729 394.98037003555453, 6 -130.536358239229 53.10810195052871 777.7652446469527, 7 -65.70996690892184 6.677311384419653 380.7036241995021, 8 -58.478513657991705 -61.0087415530208 -8.06915617012828, 12 -136.5633678114727 20.18501451097957 1037.5958957299354, 13 -120.80279252590366 41.04131997320883 1288.0548013786076, 14 -54.19729546543225 27.513244741798463 1347.7481958037004, 15 -36.96448265389361 37.38185567998545 1471.2821560512125, 17 -67.90926757323108 123.15887105411676 1243.9830137091815, 18 23.79275874706335 235.98406256973988 1079.1971104986865, 19 142.8608933528601 200.2226648503543 1196.9191869466722, 25 -152.4637825755307 -45.3662847699935 1267.6443227788295, 26 -50.34346131025341 -210.8949975365303 1043.2795335819958, 27 86.35998701311138 -245.05331350289876 994.7820828937057, 
0 -81.4572676671841 0.0 799.2450673155187, 1 -33.65684463846891 -62.33800010149491 819.5660362686615, 2 124.8425314860065 44.5751386496426 632.3823322861617, 3 242.0275978702094 84.8595783210981 371.67881484495945, 6 -130.73095328811908 62.33734601122951 778.3351372320875, 7 -65.73274651657026 11.213328531310282 381.350305435514, 8 -58.30303624793098 -61.195417236865865 -6.544469021501072, 12 -136.78083189930152 19.348605119981976 1038.3378942346862, 13 -120.60351870639595 37.5429842428057 1288.5736615243095, 14 -48.88142077564456 24.001260718297928 1347.5589971779013, 15 -32.029440110696505 32.97264233682529 1471.6933022153498, 17 -67.78635048420942 128.62090250180103 1245.0187262682214, 18 24.007263159628728 250.09790035037702 1080.3926963781157, 19 143.13801672815754 211.67460984850516 1185.275276408009, 25 -151.83096320902197 -58.68828565863902 1254.4447904328836, 26 -49.898987581101245 -241.399514339761 1042.8540749654435, 27 85.51872370792867 -278.71201942849746 988.9128149374, 
0 -122.51264521049674 0.0 802.6593917420151, 1 -115.72783661979163 -20.593535076691914 818.9689323227799, 2 42.00787429883504 59.009017632610416 631.419155837388, 3 243.14227128634093 104.511339702512 369.5398799803353, 6 -129.36113786366388 20.593197688477208 786.1867707294911, 7 -65.3576567288123 -10.860690103675694 384.7893146168137, 8 -58.48985472769809 -47.76686987698551 -9.125710687854166, 12 -145.54420468162033 11.358688945064138 1040.8099142027688, 13 -115.93238532592203 20.17889759202754 1286.8160109005066, 14 -62.44442730235427 -3.2548884913613207 1347.1743659638526, 15 -37.39334478547609 0.21306343463137623 1468.3306352406503, 17 -67.0282177367159 73.69308875395211 1246.999881138031, 18 30.204886082984196 172.27130707981277 1071.1209795294458, 19 128.04254777415943 144.01567203993014 1174.6216674814266, 25 -121.85257516029515 -30.05315687828069 1251.1662906554218, 26 -14.859970165085764 -137.33941866040468 1040.746230670777, 27 106.63167264903622 -155.81353186427094 997.8389713566196, 
0 -141.48794674464176 0.0 784.8288123015855, 1 -115.53300674057424 -27.58260055166124 782.5420491918732, 2 -66.54169983889044 55.13584759060902 370.810333285699, 3 249.7241503600961 215.31338667553737 356.1093378681262, 6 -167.78976283907605 27.582293203296704 787.1594316244441, 7 -65.71695206694648 17.881988000453347 382.1640185710427, 8 -40.3720294134406 -12.195764490088521 -16.267957618025434, 12 -150.16391691899747 9.746447487326428 1047.6984923935302, 13 -113.68736443992528 7.936245368449093 1288.7944586281606, 14 -59.53054339663579 -24.10281343157051 1362.1575112461533, 15 -39.74583867080926 -33.473577043125246 1478.8955533145777, 17 -66.91329955660507 62.83518841187621 1247.3226004885091, 18 29.931051328898118 134.14441775653694 1070.855989247517, 19 125.48232730311544 60.85965108961316 1087.1479752610935, 25 -114.80622530271297 -47.86872099735034 1250.8308249913725, 26 15.529411131551674 -176.39886980465818 1034.9633598807318, 27 112.2200505717246 -166.10896517240354 1089.3824427606096, 
0 -144.4786433632965 0.0 773.6363795498131, 1 -118.56947421964799 -124.43035044713814 762.757634143816, 2 -64.05347365028089 -107.8919483499467 393.96993945312477, 3 -26.864254906900936 -131.12714562209055 18.810892315981278, 6 -171.76286958186338 124.42930051489216 785.4907930192103, 7 63.55696473049091 203.94302872338815 610.7850850950383, 8 198.65558951042325 257.1916475667123 345.3863975048346, 12 -157.49803519519 6.544398798042373 1049.7625477606684, 13 -114.32364358666726 37.34536921123693 1293.9539316600453, 14 -29.14063934388983 32.62214673591821 1352.7218608710507, 15 -20.960910276916174 18.353791720079023 1470.1865620382453, 17 -68.48546747029884 159.78416752056387 1250.0924701765857, 18 37.69692975848384 291.24533007368706 1051.1334442082211, 19 129.9619193633955 210.95514429532784 1094.8559259625342, 25 -94.85429510346187 -94.15458637241926 1247.9565147824908, 26 15.286000281243078 -234.9818817110309 1034.287474850572, 27 112.42560935289788 -157.7097462362382 1090.9748446249428, 
0 -163.30266294947617 0.0 774.1821106069843, 1 -118.91215720472408 -110.88398588552207 762.787364594944, 2 -69.98568072601918 -96.23059056464226 393.0543035105603, 3 -26.651214309076753 -159.4922318007222 26.35897570645568, 6 -209.966250976245 110.88304192659047 786.4457825010539, 7 70.47302983481805 224.8654428974546 623.3618999017629, 8 199.07785484925307 264.69726685526496 351.7139449042952, 12 -144.87858303576212 -13.187699908385582 1047.1412903504627, 13 -111.61044142884265 10.531959823936702 1291.6388558632, 14 -27.397029943337202 37.95544126192069 1366.0520555201595, 15 -17.23645840173365 13.206456012516437 1481.9106356156224, 17 -171.34830392893764 119.5043004304874 1247.0493052017841, 18 37.46698773894946 267.64347092396133 1050.7489812201115, 19 130.08262487695518 217.40956807517742 1095.48750889966, 25 -70.21061220781975 -96.98874044298248 1247.8221768162157, 26 77.0284254515632 -98.04760953267825 1026.488709333938, 27 118.63834394231581 52.718906528479835 1101.1059023501698, 
0 -156.97047081315387 0.0 784.5955036259637, 1 -143.2750356883457 -115.34576636039546 782.1287731259341, 2 -69.68828601458503 -111.21125602047611 396.22281723377216, 3 -26.621577629237244 -162.17614876301172 28.3045995874877, 6 -171.21036589102667 115.34475159323294 787.4299641743137, 7 77.09474560718421 225.70555712558934 631.1464317800474, 8 205.73918580417376 271.33634747076485 359.11197858781895, 12 -152.60979903447384 -11.865176274587995 1042.7399086899954, 13 -112.26683774640449 13.192479495636647 1284.7213905030158, 14 -25.807277422330515 35.88242520459991 1354.5658415671594, 15 -11.377694614126405 16.24203535569024 1470.2171267503359, 17 -171.431958605521 123.22030625147795 1247.99670269155, 18 64.11151091911391 257.8535869489999 1044.1930130492908, 19 143.05305997347136 207.44869699403208 996.780796320124, 25 -64.23061014296809 -96.21177854453904 1242.8080061648411, 26 77.2944402879369 -100.58356303864065 1027.327728385934, 27 118.8969289787197 63.23224582300483 1102.4761765444102, 
0 -188.31929762936673 0.0 785.8640366707183, 1 -167.7363851765677 -112.16355037802101 783.2576913649418, 2 -69.52709486673228 -117.25325630270956 398.556484898553, 3 -26.529875244691517 -172.48527878343185 32.4912985047049, 6 -209.78509674274096 112.16256512066605 788.8295867094303, 7 76.97521567012085 222.36507276574608 632.7211825543673, 8 205.39466529666655 267.4292266223205 361.1773443732287, 12 -169.20462374145347 9.048391982864217 1049.8178097874447, 13 -110.41294413517012 60.08488988751931 1289.7743564380264, 14 -21.31344594842527 91.46935730169727 1354.8638354822237, 15 -0.8757034448101138 79.28840633746691 1471.92428328739, 17 -173.16395723249704 168.04758253079157 1252.4463618027219, 18 64.7836403507155 305.7664852025787 1046.6968651049533, 19 97.92953031028398 262.0509012374167 1099.3008812393475, 25 -64.84532410950058 -53.73068414981975 1247.0566445768932, 26 77.8553937649469 -69.29473851266347 1029.3325940248474, 27 178.18363070295192 109.40657356140616 995.5154742824485, 
0 -162.94528012579644 0.0 789.9724034430992, 1 -179.64328837976817 -113.9413253135622 784.3189203429289, 2 -69.43287231491875 -118.5716061555124 400.12357481853826, 3 -20.44512039080345 -164.1700711341593 32.4139394645988, 6 -144.99586307973556 113.94035551809957 796.1675858799076, 7 70.15690191260954 215.13824077766913 634.3577087833137, 8 198.43360674431466 260.2193756682116 363.5418503308107, 12 -162.86225645218627 3.6698707955582606 1041.1793931335324, 13 -112.366791929455 40.91472874264868 1281.2452684319783, 14 -23.283162484634445 66.1606441188421 1342.7172707535292, 15 -4.702475087315321 53.91338389694917 1458.8669543351111, 17 -172.3901997545528 153.40248191162513 1245.3942389909544, 18 42.17167656866327 305.21118027754244 1073.0404195367928, 19 98.00643271051128 269.73585336887965 1100.3130134492762, 25 -64.45051101062052 -73.76865097077645 1245.8859355025534, 26 77.34754771076425 -90.96292550706771 1035.67623190317, 27 176.772508944832 81.00849855078398 995.7444485902184, 
0 -156.46929901526818 0.0 802.9754993837016, 1 -179.62110889554978 -110.87373312359725 784.736969075615, 2 -69.42164706015026 -118.76051062360962 401.247114800398, 3 -26.485617911159395 -169.23278139684604 35.22864129343918, 6 -131.75011678505953 110.87279888233567 822.4327496381187, 7 76.56990212171671 210.72567848917157 641.8891378983706, 8 230.88088083090145 256.13300588025106 371.6073017012046, 12 -162.38554585555187 4.550490427975589 1029.2008323950836, 13 -112.68560831484834 35.829441651961844 1265.405686071898, 14 -22.258996091451962 61.39595625372209 1322.230548543599, 15 -1.4924158775681917 48.173777352373186 1435.3823141459106, 17 -171.96422203673043 149.36910922968656 1238.3751922702588, 18 19.655429615234656 316.417153447436 1099.192556404316, 19 98.01838825133088 276.6775653544004 1100.659821873625, 25 -64.31580943712015 -78.19184157629307 1233.306456064914, 26 77.09705832225832 -106.13210085050468 1035.3559398227076, 27 175.34692445882266 52.53249992577126 995.3915330241448, 
0 -244.19384285243382 0.0 743.7981732137662, 1 -203.82493529022014 -111.11805887703535 785.0632491194403, 2 -69.7245147047746 -108.62104880579949 400.6670940636935, 3 -20.310159221999818 -180.68572917834308 38.781689656979324, 6 -286.48196778455446 111.11709352487709 700.4488602042636, 7 76.69543717320485 221.02821933975764 635.1507184868462, 8 229.72439938489956 238.22702967743237 374.546917229241, 12 -184.260658535253 38.59945517913113 1032.9428760494475, 13 -105.65883921793656 110.6897367232932 1263.806537551059, 14 -19.448984581629247 155.39191598403025 1326.1597913694102, 15 3.1865536179083307 150.7931297700215 1446.8469558454967, 17 -175.26143876835633 227.02537737643058 1231.1409351226966, 18 -2.9818130551014805 430.9097501166476 1130.4244610098438, 19 97.84956886946634 403.34262722717574 1122.960215653166, 25 -65.42779405018213 -7.170594531399885 1238.661008979298, 26 78.88431559035823 -12.653848261460219 1044.304767939405, 27 185.51397115088815 139.58471306894842 997.2417937438987, 
0 -247.09882840031162 0.0 722.4932718382626, 1 -209.194870631733 -121.27752452006706 743.533670981642, 2 -69.96836166589044 -75.69870082183195 397.05813764020036, 3 -20.723645582394145 -99.05326916835682 21.291282454180873, 6 -286.90452679881736 121.27649485761785 700.5053665923078, 7 -9.277840766236936 133.06863980994973 389.0047722602733, 8 -15.15677767617687 78.51744077075253 -25.856621160794703, 12 -172.4856862333794 22.839041773180924 1015.7705920187104, 13 -104.1531635660624 68.47044296764184 1248.4028975048018, 14 -15.488018681918348 105.36609819026481 1313.5467589557447, 15 4.145205082603276 98.99220041446367 1442.8931977256602, 17 -180.28433877782675 200.12441855686586 1216.0648281502417, 18 -25.978279922300725 410.54901952020964 1155.7712658032194, 19 94.65586766286091 398.28649623269547 1139.6317798062007, 25 -70.47342644553258 -59.390139302045185 1209.892029837539, 26 77.62288574900064 -72.51208030826227 1042.6329756671753, 27 183.5748007697711 100.3885670937337 1003.6372266023095, 
